layer,proposal_key,caf_no,sw_no,state,district,category,status,status_field,date,date_field,dos,granted_date,project_area,sensitivity_type,sensitivity_name,relation
wl_proposals,WL/JK/DRKWATER/430090/2023,CAF/127033/2023,SW/130019/2023,JAMMU AND KASHMIR,JAMMU,DRKWATER,DISPOSED,proposal_status,2023-05-20T20:01:26.786,dos,2023-05-20T20:01:26.786,2023-12-05T11:46:27.218,0,Wildlife Corridor,Surinsar Mansar,within
wl_proposals,WL/JK/DRKWATER/430090/2023,CAF/127033/2023,SW/130019/2023,JAMMU AND KASHMIR,JAMMU,DRKWATER,DISPOSED,proposal_status,2023-05-20T20:01:26.786,dos,2023-05-20T20:01:26.786,2023-12-05T11:46:27.218,0,Wildlife Sanctuary,Surinsar Mansar,within
wl_proposals,WL/WB/Others/442103/2023,CAF/137961/2023,SW/141524/2023,WEST BENGAL,Alipurduar,Others,DISPOSED,proposal_status,2023-09-06T17:38:38.297,dos,2023-09-06T17:38:38.297,2024-05-29T12:56:18.667,0,ESZ (gazette notified),BUXA TIGER RESERVE,partial
wl_proposals,WL/WB/Others/442103/2023,CAF/137961/2023,SW/141524/2023,WEST BENGAL,Alipurduar,Others,DISPOSED,proposal_status,2023-09-06T17:38:38.297,dos,2023-09-06T17:38:38.297,2024-05-29T12:56:18.667,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/Others/442103/2023,CAF/137961/2023,SW/141524/2023,WEST BENGAL,Alipurduar,Others,DISPOSED,proposal_status,2023-09-06T17:38:38.297,dos,2023-09-06T17:38:38.297,2024-05-29T12:56:18.667,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/RJ/Others/448602/2023,CAF/143894/2023,SW/147619/2023,RAJASTHAN,JAISALMER,Others,DISPOSED,proposal_status,2023-10-12T17:07:50.536,dos,2023-10-12T17:07:50.536,2025-01-30T12:37:02.082,0,Wildlife Corridor,Desert,within
wl_proposals,WL/RJ/Others/448602/2023,CAF/143894/2023,SW/147619/2023,RAJASTHAN,JAISALMER,Others,DISPOSED,proposal_status,2023-10-12T17:07:50.536,dos,2023-10-12T17:07:50.536,2025-01-30T12:37:02.082,0,National Park,Desert National Park & Sanctuary,within
wl_proposals,WL/JK/DRKWATER/452117/2023,CAF/147222/2023,SW/151265/2023,JAMMU AND KASHMIR,KATHUA,DRKWATER,DISPOSED,proposal_status,2023-11-13T16:03:48.845,dos,2023-11-13T16:03:48.845,2025-01-01T14:23:26.866,0,Wildlife Corridor,Surinsar Mansar,mostly_inside
wl_proposals,WL/JK/DRKWATER/452117/2023,CAF/147222/2023,SW/151265/2023,JAMMU AND KASHMIR,KATHUA,DRKWATER,DISPOSED,proposal_status,2023-11-13T16:03:48.845,dos,2023-11-13T16:03:48.845,2025-01-01T14:23:26.866,0,Wildlife Sanctuary,Surinsar Mansar,mostly_inside
wl_proposals,WL/UK/DEF/447120/2023,CAF/142425/2023,SW/146211/2023,UTTARAKHAND,UTTAR KASHI,DEF,DISPOSED,proposal_status,2023-10-05T19:01:25.066,dos,2023-10-05T19:01:25.066,2025-01-17T14:01:31.097,0,Eco-Sensitive Area,bhagirathi/bhagirathi,within
wl_proposals,WL/UK/DEF/447120/2023,CAF/142425/2023,SW/146211/2023,UTTARAKHAND,UTTAR KASHI,DEF,DISPOSED,proposal_status,2023-10-05T19:01:25.066,dos,2023-10-05T19:01:25.066,2025-01-17T14:01:31.097,0,Wildlife Corridor,Gangotri,within
wl_proposals,WL/UK/DEF/447120/2023,CAF/142425/2023,SW/146211/2023,UTTARAKHAND,UTTAR KASHI,DEF,DISPOSED,proposal_status,2023-10-05T19:01:25.066,dos,2023-10-05T19:01:25.066,2025-01-17T14:01:31.097,0,National Park,Gangotri,within
wl_proposals,WL/WB/CommPost/434632/2023,CAF/106495/2022,SW/107896/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T13:50:26.755,dos,2023-06-26T13:50:26.755,2024-05-17T12:17:36.77,0,Wildlife Corridor,Buxa,within
wl_proposals,WL/WB/CommPost/434632/2023,CAF/106495/2022,SW/107896/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T13:50:26.755,dos,2023-06-26T13:50:26.755,2024-05-17T12:17:36.77,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/CommPost/434632/2023,CAF/106495/2022,SW/107896/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T13:50:26.755,dos,2023-06-26T13:50:26.755,2024-05-17T12:17:36.77,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/WB/CommPost/434632/2023,CAF/106495/2022,SW/107896/2022,WEST BENGAL,Alipurduar,CommPost,DISPOSED,proposal_status,2023-06-26T13:50:26.755,dos,2023-06-26T13:50:26.755,2024-05-17T12:17:36.77,0,Wildlife Sanctuary,Buxa,within
wl_proposals,WL/WB/Others/441952/2023,CAF/136820/2023,SW/140359/2023,WEST BENGAL,DARJEELING,Others,DISPOSED,proposal_status,2023-08-26T14:29:23.976,dos,2023-08-26T14:29:23.976,2024-06-03T15:02:08.61,0,Wildlife Sanctuary,Senchal,within
wl_proposals,WL/WB/Others/441952/2023,CAF/136820/2023,SW/140359/2023,WEST BENGAL,DARJEELING,Others,DISPOSED,proposal_status,2023-08-26T14:29:23.976,dos,2023-08-26T14:29:23.976,2024-06-03T15:02:08.61,0,Wildlife Corridor,Senchal,within
wl_proposals,WL/GA/Others/432669/2023,CAF/129358/2023,SW/132451/2023,GOA,NORTH GOA,Others,DISPOSED,proposal_status,2023-07-21T12:08:44.753,dos,2023-07-21T12:08:44.753,2024-08-09T11:56:56.226,0,Eco-Sensitive Area,Western Ghat ESA,within
wl_proposals,WL/GA/Others/432669/2023,CAF/129358/2023,SW/132451/2023,GOA,NORTH GOA,Others,DISPOSED,proposal_status,2023-07-21T12:08:44.753,dos,2023-07-21T12:08:44.753,2024-08-09T11:56:56.226,0,Wildlife Corridor,Madei,within
wl_proposals,WL/GA/Others/432669/2023,CAF/129358/2023,SW/132451/2023,GOA,NORTH GOA,Others,DISPOSED,proposal_status,2023-07-21T12:08:44.753,dos,2023-07-21T12:08:44.753,2024-08-09T11:56:56.226,0,Wildlife Sanctuary,Madei,within
wl_proposals,WL/RJ/Others/437949/2023,CAF/134268/2023,SW/136579/2023,RAJASTHAN,BARMER,Others,DISPOSED,proposal_status,2023-07-24T22:38:52.019,dos,2023-07-24T22:38:52.019,2025-01-16T16:56:10.553,0,Wildlife Corridor,Desert,mostly_inside
wl_proposals,WL/RJ/Others/437949/2023,CAF/134268/2023,SW/136579/2023,RAJASTHAN,BARMER,Others,DISPOSED,proposal_status,2023-07-24T22:38:52.019,dos,2023-07-24T22:38:52.019,2025-01-16T16:56:10.553,0,National Park,Desert National Park & Sanctuary,mostly_inside
wl_proposals,WL/TG/OFC/434140/2023,CAF/130070/2023,SW/133190/2023,TELANGANA,MAHABUBABAD,OFC,DISPOSED,proposal_status,2023-06-23T18:15:10.326,dos,2023-06-23T18:15:10.326,2025-04-09T15:37:50.612,0,ESZ (gazette notified),Pakhal WLS,partial
wl_proposals,WL/TG/OFC/434140/2023,CAF/130070/2023,SW/133190/2023,TELANGANA,MAHABUBABAD,OFC,DISPOSED,proposal_status,2023-06-23T18:15:10.326,dos,2023-06-23T18:15:10.326,2025-04-09T15:37:50.612,0,Wildlife Sanctuary,Pakhal,mostly_inside
wl_proposals,WL/TG/OFC/434140/2023,CAF/130070/2023,SW/133190/2023,TELANGANA,MAHABUBABAD,OFC,DISPOSED,proposal_status,2023-06-23T18:15:10.326,dos,2023-06-23T18:15:10.326,2025-04-09T15:37:50.612,0,Wildlife Corridor,Pakhal,mostly_inside
wl_proposals,WL/AS/Others/527574/2025,CAF/222944/2025,SW/238111/2025,ASSAM,GOLAGHAT,Others,DISPOSED,proposal_status,2025-03-05T02:45:52.16,dos,2025-03-05T02:45:52.16,2025-06-19T15:10:27.593,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/AS/Others/527574/2025,CAF/222944/2025,SW/238111/2025,ASSAM,GOLAGHAT,Others,DISPOSED,proposal_status,2025-03-05T02:45:52.16,dos,2025-03-05T02:45:52.16,2025-06-19T15:10:27.593,0,National Park,Kaziranga,within
wl_proposals,WL/AS/Others/527574/2025,CAF/222944/2025,SW/238111/2025,ASSAM,GOLAGHAT,Others,DISPOSED,proposal_status,2025-03-05T02:45:52.16,dos,2025-03-05T02:45:52.16,2025-06-19T15:10:27.593,0,Wildlife Corridor,Kaziranga,within
wl_proposals,WL/AS/Others/527574/2025,CAF/222944/2025,SW/238111/2025,ASSAM,GOLAGHAT,Others,DISPOSED,proposal_status,2025-03-05T02:45:52.16,dos,2025-03-05T02:45:52.16,2025-06-19T15:10:27.593,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/JK/DRKWATER/430109/2023,CAF/127058/2023,SW/130046/2023,JAMMU AND KASHMIR,JAMMU,DRKWATER,DISPOSED,proposal_status,2023-05-21T04:03:05.229,dos,2023-05-21T04:03:05.229,2023-12-05T12:45:19.102,0,Wildlife Corridor,Surinsar Mansar,within
wl_proposals,WL/JK/DRKWATER/430109/2023,CAF/127058/2023,SW/130046/2023,JAMMU AND KASHMIR,JAMMU,DRKWATER,DISPOSED,proposal_status,2023-05-21T04:03:05.229,dos,2023-05-21T04:03:05.229,2023-12-05T12:45:19.102,0,Wildlife Sanctuary,Surinsar Mansar,within
wl_proposals,WL/LA/DEF/463163/2024,CAF/157352/2024,SW/171999/2024,LADAKH,LEH LADAKH,DEF,DISPOSED,proposal_status,2024-02-21T18:57:02.272,dos,2024-02-21T18:57:02.272,2025-03-07T13:29:55.807,0,Wildlife Corridor,Karakoram,within
wl_proposals,WL/LA/DEF/463163/2024,CAF/157352/2024,SW/171999/2024,LADAKH,LEH LADAKH,DEF,DISPOSED,proposal_status,2024-02-21T18:57:02.272,dos,2024-02-21T18:57:02.272,2025-03-07T13:29:55.807,0,Wildlife Sanctuary,Karakoram,within
wl_proposals,WL/MN/Others/465726/2024,CAF/159908/2024,SW/174656/2024,MANIPUR,BISHNUPUR,Others,DISPOSED,proposal_status,2024-03-12T14:29:13.035,dos,2024-03-12T14:29:13.035,2025-06-24T10:29:55.046,0,Wildlife Sanctuary,Khongjaingamba Ching Wildlife Sanctuary,within
wl_proposals,WL/UK/DRKWATER/450874/2023,CAF/146035/2023,SW/150009/2023,UTTARAKHAND,CHAMOLI,DRKWATER,DISPOSED,proposal_status,2023-11-01T12:23:24.056,dos,2023-11-01T12:23:24.056,2025-03-29T16:57:55.027,0,Wildlife Corridor,Kedarnath,mostly_inside
wl_proposals,WL/UK/DRKWATER/450874/2023,CAF/146035/2023,SW/150009/2023,UTTARAKHAND,CHAMOLI,DRKWATER,DISPOSED,proposal_status,2023-11-01T12:23:24.056,dos,2023-11-01T12:23:24.056,2025-03-29T16:57:55.027,0,Wildlife Sanctuary,Kedarnath,mostly_inside
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,Wildlife Corridor,Clouded Leopard,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,National Park,Clouded Leopard,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,Wildlife Corridor,Sepahijala,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,ESZ (gazette notified),Sepahijala WLS,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,Wildlife Sanctuary,Sepahijala,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,Wildlife Corridor,Sepahijala,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,Wildlife Corridor,Clouded Leopard,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,Wildlife Corridor,Clouded Leopard,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,Wildlife Corridor,Clouded Leopard,partial
wl_proposals,WL/TR/SRY/456285/2023,CAF/151289/2023,SW/155567/2023,TRIPURA,Sepahijala,,DISPOSED,proposal_status,2023-12-21T15:39:48.002,dos,2023-12-21T15:39:48.002,2024-04-23T18:15:57.894,0,Wildlife Corridor,Sepahijala,partial
wl_proposals,WL/MP/ROAD/465293/2024,CAF/159505/2024,SW/174247/2024,MADHYA PRADESH,BALAGHAT,ROAD,DISPOSED,proposal_status,2024-03-07T17:50:12.122,dos,2024-03-07T17:50:12.122,2025-06-23T17:03:06.118,0,Tiger Corridor,(unnamed),mostly_inside
wl_proposals,WL/MP/ROAD/465293/2024,CAF/159505/2024,SW/174247/2024,MADHYA PRADESH,BALAGHAT,ROAD,DISPOSED,proposal_status,2024-03-07T17:50:12.122,dos,2024-03-07T17:50:12.122,2025-06-23T17:03:06.118,0,Wildlife Corridor,Placemark,mostly_inside
wl_proposals,WL/MP/ROAD/465293/2024,CAF/159505/2024,SW/174247/2024,MADHYA PRADESH,BALAGHAT,ROAD,DISPOSED,proposal_status,2024-03-07T17:50:12.122,dos,2024-03-07T17:50:12.122,2025-06-23T17:03:06.118,0,Tiger Reserve,(unnamed),mostly_inside
wl_proposals,WL/KA/CommPost/440966/2023,CAF/127769/2023,SW/130772/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-19T13:47:48.842,dos,2023-08-19T13:47:48.842,2025-04-24T18:19:38.2,0,Tiger Corridor,(unnamed),partial
wl_proposals,WL/KA/CommPost/440966/2023,CAF/127769/2023,SW/130772/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-19T13:47:48.842,dos,2023-08-19T13:47:48.842,2025-04-24T18:19:38.2,0,Eco-Sensitive Area,Western Ghat ESA,mostly_inside
wl_proposals,WL/KA/CommPost/440966/2023,CAF/127769/2023,SW/130772/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-19T13:47:48.842,dos,2023-08-19T13:47:48.842,2025-04-24T18:19:38.2,0,National Park,Anshi,mostly_inside
wl_proposals,WL/KA/CommPost/440966/2023,CAF/127769/2023,SW/130772/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-19T13:47:48.842,dos,2023-08-19T13:47:48.842,2025-04-24T18:19:38.2,0,Wildlife Corridor,Anshi,mostly_inside
wl_proposals,WL/KA/CommPost/440966/2023,CAF/127769/2023,SW/130772/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-19T13:47:48.842,dos,2023-08-19T13:47:48.842,2025-04-24T18:19:38.2,0,Eco-Sensitive Area,Western Ghat ESA,partial
wl_proposals,WL/KA/CommPost/440966/2023,CAF/127769/2023,SW/130772/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-19T13:47:48.842,dos,2023-08-19T13:47:48.842,2025-04-24T18:19:38.2,0,Tiger Corridor,(unnamed),partial
wl_proposals,WL/KA/CommPost/440966/2023,CAF/127769/2023,SW/130772/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-19T13:47:48.842,dos,2023-08-19T13:47:48.842,2025-04-24T18:19:38.2,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/KA/CommPost/440966/2023,CAF/127769/2023,SW/130772/2023,KARNATAKA,UTTARA KANNADA,CommPost,DISPOSED,proposal_status,2023-08-19T13:47:48.842,dos,2023-08-19T13:47:48.842,2025-04-24T18:19:38.2,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/JK/DRKWATER/440540/2023,CAF/136614/2023,SW/140151/2023,JAMMU AND KASHMIR,ANANTNAG,DRKWATER,DISPOSED,proposal_status,2023-08-16T16:42:21.178,dos,2023-08-16T16:42:21.178,2025-01-01T14:18:33.959,0,Wildlife Corridor,Overa-Aru,within
wl_proposals,WL/JK/DRKWATER/440540/2023,CAF/136614/2023,SW/140151/2023,JAMMU AND KASHMIR,ANANTNAG,DRKWATER,DISPOSED,proposal_status,2023-08-16T16:42:21.178,dos,2023-08-16T16:42:21.178,2025-01-01T14:18:33.959,0,Wildlife Sanctuary,Overa Wildlife Sanctuary,within
wl_proposals,WL/WB/OFC/440681/2023,CAF/136487/2023,SW/140011/2023,WEST BENGAL,COOCHBEHAR,OFC,DISPOSED,proposal_status,2023-08-17T15:36:40.912,dos,2023-08-17T15:36:40.912,2025-06-09T13:12:33.732,0,ESZ (gazette notified),Jaldapara  National Park,within
wl_proposals,WL/WB/OFC/440681/2023,CAF/136487/2023,SW/140011/2023,WEST BENGAL,COOCHBEHAR,OFC,DISPOSED,proposal_status,2023-08-17T15:36:40.912,dos,2023-08-17T15:36:40.912,2025-06-09T13:12:33.732,0,National Park,Jaldapara,mostly_inside
wl_proposals,WL/WB/OFC/440681/2023,CAF/136487/2023,SW/140011/2023,WEST BENGAL,COOCHBEHAR,OFC,DISPOSED,proposal_status,2023-08-17T15:36:40.912,dos,2023-08-17T15:36:40.912,2025-06-09T13:12:33.732,0,Wildlife Corridor,Jaldapara,mostly_inside
wl_proposals,WL/WB/OFC/440681/2023,CAF/136487/2023,SW/140011/2023,WEST BENGAL,COOCHBEHAR,OFC,DISPOSED,proposal_status,2023-08-17T15:36:40.912,dos,2023-08-17T15:36:40.912,2025-06-09T13:12:33.732,0,Tiger Reserve,(unnamed),mostly_inside
wl_proposals,WL/UK/ROAD/466764/2024,CAF/161013/2024,SW/175696/2024,UTTARAKHAND,PAURI GARHWAL,ROAD,DISPOSED,proposal_status,2024-03-21T14:30:47.677,dos,2024-03-21T14:30:47.677,2025-06-30T12:49:18.78,0,Tiger Corridor,(unnamed),partial
wl_proposals,WL/UK/ROAD/466764/2024,CAF/161013/2024,SW/175696/2024,UTTARAKHAND,PAURI GARHWAL,ROAD,DISPOSED,proposal_status,2024-03-21T14:30:47.677,dos,2024-03-21T14:30:47.677,2025-06-30T12:49:18.78,0,Wildlife Corridor,Placemark,partial
wl_proposals,WL/UK/ROAD/466764/2024,CAF/161013/2024,SW/175696/2024,UTTARAKHAND,PAURI GARHWAL,ROAD,DISPOSED,proposal_status,2024-03-21T14:30:47.677,dos,2024-03-21T14:30:47.677,2025-06-30T12:49:18.78,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/UK/ROAD/466764/2024,CAF/161013/2024,SW/175696/2024,UTTARAKHAND,PAURI GARHWAL,ROAD,DISPOSED,proposal_status,2024-03-21T14:30:47.677,dos,2024-03-21T14:30:47.677,2025-06-30T12:49:18.78,0,Tiger Corridor,(unnamed),partial
wl_proposals,WL/UK/ROAD/466764/2024,CAF/161013/2024,SW/175696/2024,UTTARAKHAND,PAURI GARHWAL,ROAD,DISPOSED,proposal_status,2024-03-21T14:30:47.677,dos,2024-03-21T14:30:47.677,2025-06-30T12:49:18.78,0,Tiger Corridor,(unnamed),mostly_inside
wl_proposals,WL/UK/ROAD/466764/2024,CAF/161013/2024,SW/175696/2024,UTTARAKHAND,PAURI GARHWAL,ROAD,DISPOSED,proposal_status,2024-03-21T14:30:47.677,dos,2024-03-21T14:30:47.677,2025-06-30T12:49:18.78,0,Tiger Reserve,(unnamed),mostly_inside
wl_proposals,WL/WB/Others/443388/2023,CAF/139129/2023,SW/142746/2023,WEST BENGAL,Alipurduar,Others,DISPOSED,proposal_status,2023-09-06T18:44:49.931,dos,2023-09-06T18:44:49.931,2024-05-29T12:20:00.409,0,Tiger Corridor,(unnamed),within
wl_proposals,WL/WB/Others/443388/2023,CAF/139129/2023,SW/142746/2023,WEST BENGAL,Alipurduar,Others,DISPOSED,proposal_status,2023-09-06T18:44:49.931,dos,2023-09-06T18:44:49.931,2024-05-29T12:20:00.409,0,Tiger Reserve,(unnamed),within
wl_proposals,WL/RJ/Others/437957/2023,CAF/134280/2023,SW/136592/2023,RAJASTHAN,BARMER,Others,DISPOSED,proposal_status,2023-07-25T15:04:58.017,dos,2023-07-25T15:04:58.017,2024-08-14T18:00:44.522,0,Wildlife Corridor,Desert,mostly_inside
wl_proposals,WL/RJ/Others/437957/2023,CAF/134280/2023,SW/136592/2023,RAJASTHAN,BARMER,Others,DISPOSED,proposal_status,2023-07-25T15:04:58.017,dos,2023-07-25T15:04:58.017,2024-08-14T18:00:44.522,0,National Park,Desert National Park & Sanctuary,mostly_inside
wl_proposals,WL/JK/INFRA/433892/2023,CAF/130411/2023,SW/133552/2023,JAMMU AND KASHMIR,JAMMU,INFRA,DISPOSED,proposal_status,2023-06-21T18:48:47.251,dos,2023-06-21T18:48:47.251,2024-02-15T17:53:31.223,0,Wildlife Corridor,Ramnagar Rakha,within
wl_proposals,WL/JK/INFRA/433892/2023,CAF/130411/2023,SW/133552/2023,JAMMU AND KASHMIR,JAMMU,INFRA,DISPOSED,proposal_status,2023-06-21T18:48:47.251,dos,2023-06-21T18:48:47.251,2024-02-15T17:53:31.223,0,Wildlife Sanctuary,Ramnagar Rakha,within
wl_proposals,WL/OR/OFC/488690/2024,CAF/178977/2024,SW/193856/2024,ODISHA,ANUGUL,OFC,DISPOSED,proposal_status,2024-08-01T12:22:48.992,dos,2024-08-01T12:22:48.992,2025-05-28T15:10:49.671,0,Tiger Reserve,(unnamed),mostly_inside
wl_proposals,WL/OR/OFC/488690/2024,CAF/178977/2024,SW/193856/2024,ODISHA,ANUGUL,OFC,DISPOSED,proposal_status,2024-08-01T12:22:48.992,dos,2024-08-01T12:22:48.992,2025-05-28T15:10:49.671,0,Tiger Corridor,(unnamed),mostly_inside
wl_proposals,WL/OR/OFC/488690/2024,CAF/178977/2024,SW/193856/2024,ODISHA,ANUGUL,OFC,DISPOSED,proposal_status,2024-08-01T12:22:48.992,dos,2024-08-01T12:22:48.992,2025-05-28T15:10:49.671,0,Wildlife Corridor,Satkosia Gorge,mostly_inside
wl_proposals,WL/OR/OFC/488690/2024,CAF/178977/2024,SW/193856/2024,ODISHA,ANUGUL,OFC,DISPOSED,proposal_status,2024-08-01T12:22:48.992,dos,2024-08-01T12:22:48.992,2025-05-28T15:10:49.671,0,Wildlife Sanctuary,Satkosia Gorge,mostly_inside
wl_proposals,WL/OR/OFC/488690/2024,CAF/178977/2024,SW/193856/2024,ODISHA,ANUGUL,OFC,DISPOSED,proposal_status,2024-08-01T12:22:48.992,dos,2024-08-01T12:22:48.992,2025-05-28T15:10:49.671,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/OR/OFC/488690/2024,CAF/178977/2024,SW/193856/2024,ODISHA,ANUGUL,OFC,DISPOSED,proposal_status,2024-08-01T12:22:48.992,dos,2024-08-01T12:22:48.992,2025-05-28T15:10:49.671,0,Wildlife Corridor,Placemark,partial
wl_proposals,WL/OR/OFC/488690/2024,CAF/178977/2024,SW/193856/2024,ODISHA,ANUGUL,OFC,DISPOSED,proposal_status,2024-08-01T12:22:48.992,dos,2024-08-01T12:22:48.992,2025-05-28T15:10:49.671,0,Tiger Corridor,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Tiger Reserve,(unnamed),partial
wl_proposals,WL/RJ/ROAD/485482/2024,CAF/180067/2024,SW/195042/2024,RAJASTHAN,JAIPUR,ROAD,DISPOSED,proposal_status,2024-07-02T18:32:57.283,dos,2024-07-02T18:32:57.283,2025-04-26T12:17:14.772,0,Wildlife Corridor,Sariska,partial
